lat,lon,cumulated hours,timestamp,v1,v2,v3,d1,d2,d3,z0,irr_dir,irr_glo,T,rho,p,liq_precip,vap_precip,cloud_1,cloud-2,h1,h2,h3
6.0,-5.92030439429e-13,1215,2017-02-20T15:00:00Z,0.77,1.09,1.22,354.78,356.0,355.47,0.285771608353,797.5,188.75,303.609375,1.13864350319,99714.9921875,0.0102920532227,40.1510047913,0.85400390625,10.1484375,3,11,51
6.0,-5.92030439429e-13,1216,2017-02-20T16:00:00Z,1.09,1.55,1.97,0.04,0.18,359.91,0.285771608353,491.125,93.96875,303.09854126,1.13931417465,99733.5546875,0.00889587402344,40.990650177,0.859619140625,9.703125,3,11,51
6.0,-5.92030439429e-13,1217,2017-02-20T17:00:00Z,1.18,1.95,3.05,3.42,3.21,3.09,0.285893678665,150.5625,21.2265625,301.826416016,1.14137840271,99791.25,0.00984573364258,41.800151825,0.870849609375,8.60546875,3,11,51
6.0,-5.92030439429e-13,1218,2017-02-20T18:00:00Z,1.48,2.46,4.14,6.5,6.28,6.2,0.285893678665,0.0,0.0,300.571472168,1.14461302757,99853.5234375,0.0115547180176,42.4706840515,0.869140625,7.25390672684,3,11,51
6.0,-5.92030439429e-13,1219,2017-02-20T19:00:00Z,1.72,2.67,4.69,8.32,8.24,8.11,0.286015748978,0.0,0.0,300.030212402,1.14801454544,99930.390625,0.0129661560059,42.9704780579,0.8173828125,10.9882822037,3,11,51
6.0,-5.92030439429e-13,1220,2017-02-20T20:00:00Z,1.89,2.83,4.81,9.05,9.07,9.06,0.286015748978,0.0,0.0,299.546600342,1.1510207653,100002.695312,0.0146141052246,43.2833862305,0.8212890625,17.0859375,3,11,51
6.0,-5.92030439429e-13,1221,2017-02-20T21:00:00Z,1.84,2.72,4.58,9.29,9.31,9.35,0.28613781929,0.0,0.0,299.128723145,1.15285253525,100032.484375,0.0169372558594,43.2063484192,0.8623046875,22.21875,3,11,51
6.0,-5.92030439429e-13,1222,2017-02-20T22:00:00Z,1.67,2.49,4.24,9.98,9.97,9.91,0.28613781929,0.0,0.0,298.791442871,1.1535012722,100012.015625,0.0215148925781,42.7702827454,0.842041015625,27.1640625,3,11,51
6.0,-5.92030439429e-13,1223,2017-02-20T23:00:00Z,1.47,2.22,3.94,12.86,12.79,12.55,0.286259889603,0.0,0.0,298.499755859,1.15326213837,99942.8046875,0.023681640625,42.1465034485,0.849853515625,26.3046894073,3,11,51
5.5,-0.625,1224,2017-02-21T00:00:00Z,1.35,2.08,3.14,19.62,18.53,17.61,0.330449342728,0.0,0.0,298.382263184,1.15607821941,100275.835938,0.0295333862305,40.8973083496,0.841064453125,26.828125,3,11,51
5.5,-0.625,1225,2017-02-21T01:00:00Z,1.31,2.02,3.01,25.31,24.82,24.29,0.33057141304,0.0,0.0,298.226867676,1.15532660484,100192.226562,0.0302658081055,40.3041191101,0.82958984375,21.1953125,3,11,51
5.5,-0.625,1226,2017-02-21T02:00:00Z,1.27,1.95,2.87,30.91,30.92,30.78,0.33057141304,0.0,0.0,298.113922119,1.15489554405,100136.414062,0.0284729003906,39.8361816406,0.8125,17.484375,3,11,51
5.5,-0.625,1227,2017-02-21T03:00:00Z,1.25,1.93,2.82,34.25,34.64,34.83,0.330693483353,0.0,0.0,297.981201172,1.15498995781,100115.351562,0.0264129638672,39.4938392639,0.688720703125,16.390625,3,11,51
5.5,-0.625,1228,2017-02-21T04:00:00Z,1.26,1.96,2.79,34.66,35.26,35.54,0.330693483353,0.0,0.0,297.838256836,1.15544223785,100120.875,0.0229187011719,39.2925643921,0.607666015625,16.1015625,3,11,51
5.5,-0.625,1229,2017-02-21T05:00:00Z,1.24,1.91,2.68,32.89,33.56,33.86,0.330815553665,0.0,0.0,297.768615723,1.15607333183,100158.960938,0.0228958129883,39.1382102966,0.628173828125,20.8203125,3,11,51
5.5,-0.625,1230,2017-02-21T06:00:00Z,1.15,1.74,2.49,30.96,31.79,32.18,0.330815553665,140.0,27.9609375,298.069519043,1.15679383278,100216.820312,0.0195007324219,39.0441474915,0.6689453125,20.1953125,3,11,51
5.5,-0.625,1231,2017-02-21T07:00:00Z,1.44,1.83,2.22,27.41,27.97,27.63,0.330937623978,480.875,140.8125,299.270568848,1.15676546097,100278.742188,0.0185317993164,38.9966201782,0.68408203125,19.1015625,3,11,51
5.5,-0.625,1232,2017-02-21T08:00:00Z,1.43,1.77,2.0,15.88,16.25,14.83,0.330937623978,789.75,293.625,300.343139648,1.15503501892,100328.34375,0.016975402832,39.0904579163,0.681640625,14.85546875,3,11,51
5.5,-0.625,1233,2017-02-21T09:00:00Z,1.4,1.71,1.89,356.14,355.63,352.54,0.33105969429,1043.0,444.25,301.829162598,1.15195536613,100345.257812,0.00937652587891,39.2791061401,0.75830078125,12.609375,3,11,51
5.5,-0.625,1234,2017-02-21T10:00:00Z,1.38,1.72,1.92,339.08,337.72,334.11,0.33105969429,1223.5,572.0,303.067932129,1.1482462883,100319.804688,0.00528526306152,39.4467468262,0.853759765625,4.515625,3,11,51
5.5,-0.625,1235,2017-02-21T11:00:00Z,1.47,1.88,2.11,331.88,330.46,327.04,0.331181764603,1319.0,624.25,303.799926758,1.14495527744,100245.8125,0.00411796569824,39.5830459595,0.889892578125,3.7158203125,3,11,51
5.5,-0.625,1236,2017-02-21T12:00:00Z,1.67,2.17,2.41,331.65,330.26,327.1,0.331181764603,1323.0,601.75,304.147644043,1.14257597923,100163.171875,0.00331497192383,39.6579627991,0.90576171875,3.97460961342,3,11,51
5.5,-0.625,1237,2017-02-21T13:00:00Z,1.85,2.43,2.7,333.88,332.48,329.67,0.331303834915,1235.0,542.5,304.207946777,1.14104175568,100076.375,0.00288677215576,39.5916481018,0.899658203125,3.91015625,3,11,51
5.5,-0.625,1238,2017-02-21T14:00:00Z,1.99,2.63,2.96,338.0,336.53,334.14,0.331303834915,1061.5,446.875,304.025360107,1.140417099,100023.875,0.00197124481201,39.4480781555,0.86669921875,3.3525390625,3,11,51
5.5,-0.625,1239,2017-02-21T15:00:00Z,2.02,2.71,3.14,344.84,343.19,341.39,0.331425905228,813.5,281.375,303.497253418,1.14077210426,100003.429688,0.000828504562378,39.0237121582,0.843994140625,2.427734375,3,11,51
5.5,-0.625,1240,2017-02-21T16:00:00Z,2.04,2.79,3.44,352.83,350.99,349.54,0.331425905228,508.75,156.0625,302.801086426,1.14216780663,100020.460938,0.000445604324341,38.4227981567,0.8291015625,1.61279332638,3,11,51
5.5,-0.625,1241,2017-02-21T17:00:00Z,1.87,2.66,3.98,0.37,358.03,355.68,0.33154797554,167.75,38.96875,301.50881958,1.14534521103,100067.453125,0.000545978546143,37.8415412903,0.71923828125,1.1040045023,3,11,51
5.5,-0.625,1242,2017-02-21T18:00:00Z,1.82,2.68,4.31,5.94,3.23,0.5,0.33154797554,0.0,0.0,300.176452637,1.14936423302,100134.242188,0.000446319580078,37.2885818481,0.698486328125,0.727539241314,3,11,51
5.5,-0.625,1243,2017-02-21T19:00:00Z,1.84,2.68,4.26,11.34,8.68,6.04,0.331670045853,0.0,0.0,299.638671875,1.15213990211,100200.796875,0.000740766525269,36.8149108887,0.742431640625,0.731445431709,3,11,51
5.5,-0.625,1244,2017-02-21T20:00:00Z,1.78,2.6,4.13,15.48,12.88,10.37,0.331670045853,0.0,0.0,299.256286621,1.15386343002,100264.125,0.00137710571289,36.4886245728,0.789794921875,0.925537526608,3,11,51
5.5,-0.625,1245,2017-02-21T21:00:00Z,1.74,2.55,3.99,18.88,16.48,14.4,0.331792116165,0.0,0.0,298.986450195,1.15485143661,100302.726562,0.00215148925781,36.7096099854,0.831298828125,1.1142578125,3,11,51
5.5,-0.625,1246,2017-02-21T22:00:00Z,1.71,2.52,3.83,22.31,20.38,18.89,0.331792116165,0.0,0.0,298.784423828,1.15524291992,100299.6875,0.00374412536621,37.3706016541,0.846923828125,1.4345703125,3,11,51
5.5,-0.625,1247,2017-02-21T23:00:00Z,1.66,2.45,3.67,24.81,23.41,22.34,0.331914186478,0.0,0.0,298.63684082,1.15524744987,100270.015625,0.00539398193359,38.0865097046,0.828369140625,1.54345715046,3,11,51
5.5,-5.92030439429e-13,1224,2017-02-21T00:00:00Z,1.98,2.57,3.47,20.48,20.46,20.42,0.326421022415,0.0,0.0,299.460388184,1.15906894207,100763.835938,0.0334167480469,41.9441833496,0.850830078125,34.984375,3,11,51
5.5,-5.92030439429e-13,1225,2017-02-21T01:00:00Z,1.9,2.47,3.3,22.68,23.01,23.27,0.326543092728,0.0,0.0,299.367492676,1.15819525719,100688.226562,0.0332336425781,41.4447441101,0.85400390625,31.5,3,11,51
5.5,-5.92030439429e-13,1226,2017-02-21T02:00:00Z,1.8,2.34,3.1,24.54,25.2,25.71,0.326543092728,0.0,0.0,299.309234619,1.15764212608,100632.414062,0.0321960449219,40.9768066406,0.85205078125,32.21875,3,11,51
5.5,-5.92030439429e-13,1227,2017-02-21T03:00:00Z,1.75,2.28,3.0,25.38,26.25,26.9,0.32666516304,0.0,0.0,299.215576172,1.15767550468,100603.351562,0.028678894043,40.7125892639,0.852294921875,29.40625,3,11,51
5.5,-5.92030439429e-13,1228,2017-02-21T04:00:00Z,1.74,2.26,2.98,25.62,26.55,27.23,0.32666516304,0.0,0.0,299.119506836,1.15812778473,100616.875,0.0283584594727,40.5894393921,0.85595703125,22.796875,3,11,51
5.5,-5.92030439429e-13,1229,2017-02-21T05:00:00Z,1.7,2.21,2.89,24.89,25.84,26.53,0.326787233353,0.0,0.0,299.057678223,1.15875887871,100654.960938,0.0273590087891,40.4663352966,0.86279296875,18.78125,3,11,51
5.5,-5.92030439429e-13,1230,2017-02-21T06:00:00Z,1.61,2.08,2.7,23.11,24.11,24.97,0.326787233353,153.375,28.0859375,299.233581543,1.15960144997,100720.820312,0.0244598388672,40.2472724915,0.874267578125,17.3828125,3,11,51
5.5,-5.92030439429e-13,1231,2017-02-21T07:00:00Z,1.73,2.09,2.45,19.63,20.21,20.26,0.326909303665,494.625,131.375,299.895568848,1.15981721878,100782.742188,0.0248413085938,39.8403701782,0.855224609375,32.609375,3,11,51
5.5,-5.92030439429e-13,1232,2017-02-21T08:00:00Z,1.68,2.04,2.28,10.81,11.27,10.63,0.326909303665,801.5,270.25,300.593139648,1.15906333923,100832.34375,0.0195999145508,39.3404579163,0.841064453125,32.765625,3,11,51
5.5,-5.92030439429e-13,1233,2017-02-21T09:00:00Z,1.56,1.91,2.16,357.9,357.78,356.39,0.327031373978,1052.0,439.375,301.501037598,1.15720438957,100849.257812,0.00974273681641,38.8103561401,0.848388671875,13.7578125,3,11,51
5.5,-5.92030439429e-13,1234,2017-02-21T10:00:00Z,1.48,1.89,2.15,346.5,345.53,343.72,0.32715344429,1229.0,564.0,302.255432129,1.15459394455,100823.804688,0.00513076782227,38.3686218262,0.89892578125,3.46972680092,3,11,51
5.5,-5.92030439429e-13,1235,2017-02-21T11:00:00Z,1.59,2.06,2.31,340.97,339.39,336.99,0.32715344429,1321.0,641.5,302.799926758,1.15215742588,100757.8125,0.00330543518066,38.1142959595,0.92138671875,2.7333984375,3,11,51
5.5,-5.92030439429e-13,1236,2017-02-21T12:00:00Z,1.74,2.28,2.55,341.07,339.25,336.7,0.327275514603,1321.0,671.0,303.100769043,1.15014433861,100667.171875,0.0022439956665,37.9548377991,0.929443359375,2.49414086342,3,11,51
5.5,-5.92030439429e-13,1237,2017-02-21T13:00:00Z,1.87,2.5,2.8,343.98,342.25,340.0,0.327275514603,1229.5,636.0,303.192321777,1.14873218536,100588.375,0.00139999389648,37.7635231018,0.91064453125,1.80664074421,3,11,51
5.5,-5.92030439429e-13,1238,2017-02-21T14:00:00Z,2.01,2.69,3.05,349.09,347.44,345.67,0.327397584915,1052.5,551.25,303.134735107,1.14798545837,100527.875,0.00111770629883,37.4637031555,0.81494140625,1.30224609375,3,11,51
5.5,-5.92030439429e-13,1239,2017-02-21T15:00:00Z,2.12,2.84,3.31,356.24,354.55,353.41,0.327397584915,801.75,330.25,302.747253418,1.14827942848,100507.429688,0.000612020492554,36.9299621582,0.741455078125,0.919921994209,3,11,51
5.5,-5.92030439429e-13,1240,2017-02-21T16:00:00Z,2.23,2.98,3.62,3.81,2.09,1.24,0.327519655228,495.0,168.6875,302.191711426,1.149736166,100524.460938,0.000725984573364,36.3290481567,0.686279296875,0.704101860523,3,11,51
5.5,-5.92030439429e-13,1241,2017-02-21T17:00:00Z,2.37,3.13,4.0,9.56,7.88,6.34,0.327519655228,153.75,37.234375,301.36819458,1.15260839462,100579.453125,0.000817060470581,35.7946662903,0.545654296875,0.820801377296,3,11,51
5.5,-5.92030439429e-13,1242,2017-02-21T18:00:00Z,2.47,3.22,4.19,13.43,11.98,10.16,0.32764172554,0.0,0.0,300.520202637,1.15558981895,100638.242188,0.000450611114502,35.1792068481,0.681640625,0.875244319439,3,11,51
5.5,-5.92030439429e-13,1243,2017-02-21T19:00:00Z,2.5,3.21,4.2,16.83,15.83,14.46,0.32764172554,0.0,0.0,300.154296875,1.1573278904,100704.796875,0.000604867935181,34.5805358887,0.7890625,0.963623166084,3,11,51
5.5,-5.92030439429e-13,1244,2017-02-21T20:00:00Z,2.47,3.15,4.18,19.58,18.98,17.92,0.327763795853,0.0,0.0,299.943786621,1.1585021019,100768.125,0.0013222694397,34.0667495728,0.85009765625,1.24853563309,3,11,51
5.5,-5.92030439429e-13,1245,2017-02-21T21:00:00Z,2.41,3.08,4.12,20.56,20.29,19.82,0.327763795853,0.0,0.0,299.798950195,1.15900182724,100798.726562,0.00177955627441,34.0846099854,0.807373046875,1.42529296875,3,11,51
5.5,-5.92030439429e-13,1246,2017-02-21T22:00:00Z,2.39,3.05,4.06,21.5,21.52,21.56,0.327885866165,0.0,0.0,299.690673828,1.15902709961,100803.6875,0.00267314910889,34.6674766541,0.70703125,2.16015625,3,11,51
5.5,-5.92030439429e-13,1247,2017-02-21T23:00:00Z,2.36,3.0,4.0,22.87,22.97,23.18,0.328007936478,0.0,0.0,299.58996582,1.15872645378,100766.015625,0.00420188903809,35.3990097046,0.6171875,2.14062523842,3,11,51
6.0,-0.625,1224,2017-02-21T00:00:00Z,0.81,1.69,3.47,13.99,13.67,13.37,0.308232545853,0.0,0.0,296.843200684,1.14704501629,98995.8359375,0.0150375366211,38.9598083496,0.84326171875,13.70703125,3,11,51
6.0,-0.625,1225,2017-02-21T01:00:00Z,0.77,1.65,3.28,20.63,20.5,20.24,0.308232545853,0.0,0.0,296.601867676,1.14653754234,98920.2265625,0.0162658691406,38.2572441101,0.83447265625,9.8671875,3,11,51
6.0,-0.625,1226,2017-02-21T02:00:00Z,0.74,1.62,3.12,27.17,27.22,26.99,0.308354616165,0.0,0.0,296.434234619,1.14616751671,98864.4140625,0.0165023803711,37.5861816406,0.8251953125,8.03515625,3,11,51
6.0,-0.625,1227,2017-02-21T03:00:00Z,0.72,1.62,3.06,31.63,31.79,31.61,0.308354616165,0.0,0.0,296.254638672,1.14620089531,98835.3515625,0.0164642333984,37.0719642639,0.742431640625,8.1640625,3,11,51
6.0,-0.625,1228,2017-02-21T04:00:00Z,0.74,1.68,3.05,32.82,33.0,32.78,0.308476686478,0.0,0.0,296.096069336,1.1465921402,98848.875,0.0152893066406,36.7456893921,0.699462890625,8.3515625,3,11,51
6.0,-0.625,1229,2017-02-21T05:00:00Z,0.75,1.69,2.95,31.7,31.75,31.54,0.308476686478,0.0,0.0,295.987365723,1.14716219902,98878.9609375,0.0145645141602,36.5288352966,0.70361328125,7.8828125,3,11,51
6.0,-0.625,1230,2017-02-21T06:00:00Z,0.76,1.55,2.76,30.1,30.39,30.23,0.30859875679,137.875,29.2265625,296.507019043,1.14782166481,98944.8203125,0.0128936767578,36.4660224915,0.705810546875,7.57617235184,3,11,51
6.0,-0.625,1231,2017-02-21T07:00:00Z,1.44,1.97,2.44,27.65,27.84,27.37,0.30859875679,478.25,145.1875,298.215881348,1.14712190628,99006.7421875,0.0126647949219,36.5747451782,0.70947265625,6.884765625,3,11,51
6.0,-0.625,1232,2017-02-21T08:00:00Z,1.4,1.83,2.09,17.45,17.6,15.35,0.308720827103,786.75,302.25,299.968139648,1.14356040955,99056.34375,0.0106887817383,36.8717079163,0.71484375,6.326171875,3,11,51
6.0,-0.625,1233,2017-02-21T09:00:00Z,1.2,1.53,1.71,345.85,346.06,340.99,0.308720827103,1039.5,453.875,302.376037598,1.13810038567,99073.2578125,0.00542449951172,37.3884811401,0.79248046875,4.46484375,3,11,51
6.0,-0.625,1234,2017-02-21T10:00:00Z,1.25,1.59,1.79,314.54,314.9,310.01,0.308842897415,1220.0,569.0,304.333557129,1.13249921799,99031.8046875,0.0034236907959,37.9154968262,0.885009765625,3.68847680092,3,11,51
6.0,-0.625,1235,2017-02-21T11:00:00Z,1.42,1.83,2.04,304.28,304.72,300.19,0.308842897415,1315.5,607.5,305.565551758,1.12792646885,98957.8125,0.00265884399414,38.3486709595,0.89697265625,3.921875,3,11,51
6.0,-0.625,1236,2017-02-21T12:00:00Z,1.62,2.11,2.32,305.6,306.08,301.8,0.308964967728,1319.5,593.0,306.303894043,1.12432646751,98859.171875,0.00226306915283,38.6579627991,0.8935546875,4.31250047684,3,11,51
6.0,-0.625,1237,2017-02-21T13:00:00Z,1.8,2.37,2.59,310.93,311.37,307.29,0.308964967728,1231.5,528.0,306.614196777,1.12181568146,98764.375,0.0018162727356,38.8572731018,0.90673828125,4.2265625,3,11,51
6.0,-0.625,1238,2017-02-21T14:00:00Z,1.93,2.58,2.81,318.12,318.43,314.71,0.30908703804,1058.0,431.25,306.509735107,1.12045860291,98703.875,0.000849723815918,38.9949531555,0.904541015625,3.62109375,3,11,51
6.0,-0.625,1239,2017-02-21T15:00:00Z,1.94,2.67,2.97,326.95,327.14,324.4,0.30908703804,810.5,272.875,305.856628418,1.12038636208,98683.4296875,0.000238180160522,38.8830871582,0.89208984375,2.755859375,3,11,51
6.0,-0.625,1240,2017-02-21T16:00:00Z,1.82,2.66,3.37,336.95,336.98,336.0,0.309209108353,506.0,147.25,304.832336426,1.12172102928,98700.4609375,5.60879707336e-05,38.6727981567,0.876708984375,1.91064488888,3,11,51
6.0,-0.625,1241,2017-02-21T17:00:00Z,1.3,2.3,4.45,347.35,346.89,346.43,0.309209108353,165.4375,37.765625,302.50881958,1.12538671494,98755.453125,9.57027077675e-06,38.4821662903,0.745849609375,1.0620123148,3,11,51
6.0,-0.625,1242,2017-02-21T18:00:00Z,1.33,2.5,5.28,352.41,351.85,351.56,0.309331178665,0.0,0.0,300.426452637,1.1311147213,98822.2421875,3.92943620682e-05,38.3354568481,0.573974609375,0.590332210064,3,11,51
6.0,-0.625,1243,2017-02-21T19:00:00Z,1.42,2.51,5.26,355.77,355.37,355.07,0.309331178665,0.0,0.0,299.529296875,1.13669800758,98904.796875,0.000165641307831,38.2055358887,0.5947265625,0.326782345772,3,11,51
6.0,-0.625,1244,2017-02-21T20:00:00Z,1.36,2.37,4.83,358.34,358.17,358.13,0.309453248978,0.0,0.0,298.771911621,1.14110708237,98976.125,0.000587940216064,38.1448745728,0.630615234375,0.37963911891,3,11,51
6.0,-0.625,1245,2017-02-21T21:00:00Z,1.23,2.16,4.27,1.91,1.92,1.91,0.309453248978,0.0,0.0,298.173950195,1.14392614365,99022.7265625,0.000820398330688,38.4752349854,0.74951171875,0.506103515625,3,11,51
6.0,-0.625,1246,2017-02-21T22:00:00Z,1.1,1.98,3.83,7.6,7.72,7.53,0.30957531929,0.0,0.0,297.737548828,1.14535522461,99027.6875,0.00172519683838,39.0112266541,0.83251953125,0.751953125,3,11,51
6.0,-0.625,1247,2017-02-21T23:00:00Z,0.95,1.78,3.55,13.26,13.39,13.21,0.30957531929,0.0,0.0,297.43371582,1.14584803581,98998.015625,0.0033540725708,39.4302597046,0.8623046875,1.58349621296,3,11,51
6.0,-5.92030439429e-13,1224,2017-02-21T00:00:00Z,1.32,2.05,3.73,16.8,16.8,16.43,0.286259889603,0.0,0.0,298.272888184,1.15266025066,99851.8359375,0.0231628417969,41.5379333496,0.849609375,22.90625,3,11,51
6.0,-5.92030439429e-13,1225,2017-02-21T01:00:00Z,1.22,1.95,3.55,21.16,21.26,20.89,0.286381959915,0.0,0.0,298.086242676,1.15196967125,99776.2265625,0.0235595703125,40.9916191101,0.853759765625,19.34375,3,11,51
6.0,-5.92030439429e-13,1226,2017-02-21T02:00:00Z,1.14,1.87,3.36,24.94,25.13,24.86,0.286381959915,0.0,0.0,297.942047119,1.1514775753,99720.4140625,0.0246505737305,40.5236816406,0.859619140625,20.578125,3,11,51
6.0,-5.92030439429e-13,1227,2017-02-21T03:00:00Z,1.11,1.84,3.27,27.18,27.49,27.33,0.286504030228,0.0,0.0,297.801513672,1.1515109539,99699.3515625,0.0236511230469,40.2282142639,0.8701171875,23.8828125,3,11,51
6.0,-5.92030439429e-13,1228,2017-02-21T04:00:00Z,1.1,1.85,3.25,28.33,28.65,28.52,0.286504030228,0.0,0.0,297.666381836,1.1520242691,99704.875,0.025764465332,40.0425643921,0.8740234375,19.21875,3,11,51
6.0,-5.92030439429e-13,1229,2017-02-21T05:00:00Z,1.08,1.83,3.15,28.28,28.48,28.37,0.28662610054,0.0,0.0,297.557678223,1.1527774334,99750.9609375,0.0245819091797,39.8413352966,0.860595703125,10.4765625,3,11,51
6.0,-5.92030439429e-13,1230,2017-02-21T06:00:00Z,1.17,1.83,2.92,27.44,27.63,27.67,0.28662610054,151.125,29.0234375,297.960144043,1.15349793434,99808.8203125,0.0214538574219,39.5753974915,0.84814453125,9.29296875,3,11,51
6.0,-5.92030439429e-13,1231,2017-02-21T07:00:00Z,1.67,2.17,2.63,25.32,25.32,24.82,0.286748170853,491.875,133.9375,299.223693848,1.15298128128,99878.7421875,0.0221099853516,39.1841201782,0.8544921875,15.796875,3,11,51
6.0,-5.92030439429e-13,1232,2017-02-21T08:00:00Z,1.59,2.02,2.3,15.51,15.54,13.91,0.286748170853,798.5,264.375,300.796264648,1.15003013611,99920.34375,0.016716003418,38.8248329163,0.849365234375,16.9609375,3,11,51
6.0,-5.92030439429e-13,1233,2017-02-21T09:00:00Z,1.3,1.67,1.89,349.91,350.37,347.74,0.286870241165,1049.0,412.125,302.782287598,1.14560770988,99937.2578125,0.00747108459473,38.5291061401,0.861572265625,8.01953125,3,11,51
6.0,-5.92030439429e-13,1234,2017-02-21T10:00:00Z,1.25,1.65,1.89,322.4,324.16,322.04,0.286870241165,1226.0,532.75,304.349182129,1.14104413986,99895.8046875,0.004150390625,38.3373718262,0.91015625,3.63574242592,3,11,51
6.0,-5.92030439429e-13,1235,2017-02-21T11:00:00Z,1.43,1.92,2.18,311.23,313.18,310.47,0.286992311478,1317.5,597.25,305.471801758,1.13689863682,99821.8125,0.0023775100708,38.2705459595,0.910400390625,3.5205078125,3,11,51
6.0,-5.92030439429e-13,1236,2017-02-21T12:00:00Z,1.65,2.23,2.51,310.94,312.86,309.85,0.286992311478,1317.5,634.5,306.303894043,1.13323760033,99715.171875,0.00123119354248,38.2985877991,0.890625,3.09082055092,3,11,51
6.0,-5.92030439429e-13,1237,2017-02-21T13:00:00Z,1.82,2.48,2.78,315.9,317.82,314.85,0.28711438179,1226.0,608.75,306.770446777,1.13042163849,99628.375,0.000627994537354,38.3416481018,0.87744140625,2.208984375,3,11,51
6.0,-5.92030439429e-13,1238,2017-02-21T14:00:00Z,1.95,2.68,3.0,322.95,324.74,322.27,0.28711438179,1049.0,534.25,306.869110107,1.128698349,99559.875,0.000210702419281,38.3699531555,0.78369140625,1.30810546875,3,11,51
6.0,-5.92030439429e-13,1239,2017-02-21T15:00:00Z,2.02,2.81,3.19,331.29,332.84,331.58,0.287236452103,799.0,335.125,306.309753418,1.12850403786,99531.4296875,2.36704945564e-05,38.1487121582,0.564697265625,0.823486447334,3,11,51
6.0,-5.92030439429e-13,1240,2017-02-21T16:00:00Z,2.08,2.95,3.56,340.36,341.39,341.5,0.287236452103,492.375,168.1875,305.379211426,1.13002181053,99548.4609375,3.03850651237e-12,37.8134231567,0.53271484375,0.456299155951,3,11,51
6.0,-5.92030439429e-13,1241,2017-02-21T17:00:00Z,1.9,2.89,4.57,350.63,350.65,349.7,0.287358522415,151.5625,37.5,303.58694458,1.1338095665,99611.453125,2.26009433391e-09,37.5446662903,0.390625,0.245483994484,3,11,51
6.0,-5.92030439429e-13,1242,2017-02-21T18:00:00Z,2.18,3.28,5.38,355.5,355.28,354.19,0.287358522415,0.0,0.0,301.692077637,1.13972067833,99686.2421875,5.90234994888e-05,37.2885818481,0.377685546875,0.260009944439,3,11,51
6.0,-5.92030439429e-13,1243,2017-02-21T19:00:00Z,2.42,3.49,5.25,359.75,359.72,359.4,0.287480592728,0.0,0.0,300.669921875,1.14524292946,99768.796875,0.000174999237061,37.0805358887,0.57373046875,0.377807736397,3,11,51
6.0,-5.92030439429e-13,1244,2017-02-21T20:00:00Z,2.28,3.26,4.79,4.87,4.89,4.88,0.287480592728,0.0,0.0,299.850036621,1.14910268784,99840.125,0.000723123550415,36.9573745728,0.71875,0.792236745358,3,11,51
6.0,-5.92030439429e-13,1245,2017-02-21T21:00:00Z,2.05,2.93,4.29,9.23,9.32,9.74,0.287480592728,0.0,0.0,299.267700195,1.15131139755,99886.7265625,0.00085186958313,37.2877349854,0.8544921875,1.0458984375,3,11,51
6.0,-5.92030439429e-13,1246,2017-02-21T22:00:00Z,1.86,2.67,3.92,13.35,13.54,14.14,0.28760266304,0.0,0.0,298.909423828,1.15219116211,99891.6875,0.00191640853882,37.9174766541,0.889404296875,1.20263671875,3,11,51
6.0,-5.92030439429e-13,1247,2017-02-21T23:00:00Z,1.67,2.43,3.72,16.6,16.78,17.35,0.28760266304,0.0,0.0,298.65246582,1.15219569206,99854.015625,0.00432395935059,38.4771347046,0.764404296875,2.37792992592,3,11,51
5.5,-0.625,1248,2017-02-22T00:00:00Z,1.62,2.39,3.53,27.81,26.87,26.05,0.331914186478,0.0,0.0,298.489624023,1.15499424934,100211.796875,0.00755882263184,38.8385734558,0.85498046875,12.66015625,3,11,51
5.5,-0.625,1249,2017-02-22T01:00:00Z,1.56,2.31,3.39,31.18,30.59,29.99,0.33203625679,0.0,0.0,298.362335205,1.15463232994,100151.773438,0.0117073059082,39.5154495239,0.814697265625,47.46875,3,11,51
5.5,-0.625,1250,2017-02-22T02:00:00Z,1.49,2.23,3.25,34.42,34.2,33.96,0.33203625679,0.0,0.0,298.250183105,1.15436029434,100118.148438,0.0167922973633,40.0854415894,0.79150390625,49.875,3,11,51
5.5,-0.625,1251,2017-02-22T03:00:00Z,1.44,2.17,3.16,37.29,37.69,37.97,0.332158327103,0.0,0.0,298.166412354,1.15451717377,100105.085938,0.0207366943359,40.3747177124,0.73388671875,48.28125,3,11,51
5.5,-0.625,1252,2017-02-22T04:00:00Z,1.41,2.13,3.11,40.13,40.95,41.5,0.332158327103,0.0,0.0,298.059906006,1.15493679047,100122.195312,0.0242080688477,40.5155296326,0.706787109375,44.546875,3,11,51
5.5,-0.625,1253,2017-02-22T05:00:00Z,1.41,2.14,3.13,42.73,43.85,44.64,0.332280397415,0.0,0.0,297.984222412,1.15556550026,100160.320312,0.0246734619141,40.6523094177,0.70068359375,40.359375,3,11,51
5.5,-0.625,1254,2017-02-22T06:00:00Z,1.41,2.06,3.12,44.95,46.18,47.38,0.332280397415,140.875,29.78125,298.303649902,1.15631008148,100220.6875,0.0239715576172,40.8192214966,0.657470703125,39.859375,3,11,51
5.5,-0.625,1255,2017-02-22T07:00:00Z,1.95,2.49,3.01,47.51,48.2,48.47,0.332402467728,482.125,151.625,299.503692627,1.15596675873,100271.257812,0.0270690917969,40.9857254028,0.814453125,42.109375,3,11,51
